time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,0.125072636634,-0.341643930007,16.2775801203,6.14331470974,6.22658545113,0.0,0.305272199779,-0.88408209755,4.71734770453,-0.160915494747,-0.139829926088,0.0,453.47864404533425,451.85593514649133,453.74102804249355,454.03987041747314
2.2800000000000016,0.144462171671,-0.397331154476,16.5615040214,6.13460119007,6.22270411991,0.0,0.34136989302,-0.972918795196,4.74645928774,-0.172812936323,-0.164321624474,0.0,439.71642555681825,437.6615633552222,438.81856217746883,437.80329605368104
2.3400000000000016,0.166319549013,-0.459006210835,16.8504368339,6.12624628893,6.21299626447,0.0,0.388225988924,-1.08368952816,4.88376388371,-0.189606034896,-0.161093756548,0.0,473.0188036989136,473.2437263167847,473.3417713061243,472.01881829564854
2.4000000000000017,0.191269831847,-0.527662625904,17.1484958927,6.11661620872,6.20338459803,0.0,0.444479239603,-1.20577515763,5.05045087056,-0.205333065706,-0.15948099435,0.0,483.3412247808853,483.44054742669636,484.094394718463,482.8756288932747
2.4600000000000017,0.219536814637,-0.60329053927,17.4531414462,6.10730879575,6.1939471718,0.0,0.498637029242,-1.31599031858,5.10381383133,-0.187483135992,-0.156533009393,0.0,449.99758812749343,450.21271979853515,451.44696297683487,452.8470461332329
2.520000000000002,0.251209667482,-0.685656460005,17.7606649088,6.09891817324,6.18525195418,0.0,0.557928076939,-1.43027832907,5.14642115084,-0.170125091512,-0.148511562608,0.0,448.6699830682567,449.2987856773954,448.25564674159904,449.6326799967351
2.580000000000002,0.28615460735,-0.774280706441,18.0666498679,6.08870180178,6.19161404884,0.0,0.606484373256,-1.52468696341,5.05326891118,-0.170710742134,-0.106885179785,0.0,402.2766696589043,406.0104752924864,404.9985923938279,404.9149868752305
2.640000000000002,0.324939485929,-0.870809745131,18.3775667153,6.08134545353,6.18712094025,0.0,0.686766107878,-1.69362398927,5.30902581026,-0.153262497874,-0.123312251545,0.0,514.1834889793863,513.0088971274085,512.3746269929217,513.5917826692349
2.700000000000002,0.368018019868,-0.976323952259,18.6972567134,6.0721504541,6.18056566392,0.0,0.74975766629,-1.82429582241,5.34670395552,-0.155701465025,-0.134645059049,0.0,452.6262750243531,451.69869230445704,451.0487450220155,450.82964884023323
2.760000000000002,0.414774740338,-1.08937612375,19.0170194151,6.06708593558,6.17399097554,0.0,0.809359225712,-1.94451708112,5.31189315087,-0.179590667685,-0.122358005236,0.0,429.1581256069657,430.18372454035,429.5315007230345,427.47361705003243
2.820000000000002,0.465281633858,-1.20986532348,19.3352137188,6.05801444211,6.16716935316,0.0,0.874770681422,-2.0725488266,5.29421361289,-0.166442064788,-0.131547872531,0.0,435.9194228437785,435.135983165272,434.48903481804706,435.5599524418841
2.880000000000002,0.520430631982,-1.33931195001,19.6572422197,6.05380671611,6.16007769973,0.0,0.964190115676,-2.24256434668,5.43892862928,-0.194004146027,-0.142627436087,0.0,487.02979553155683,486.1851080468405,488.4748176974586,486.38794412447
2.940000000000002,0.580398477554,-1.47784221704,19.9826234426,6.04217540641,6.16227747022,0.0,1.03455966098,-2.37607870426,5.40680157469,-0.193619318597,-0.107879289745,0.0,432.4287450047801,435.33035107735844,433.63894537048577,433.6335850017254
3.000000000000002,0.644791173172,-1.62509036863,20.3080812065,6.03115002373,6.16695500561,0.0,1.11131202451,-2.53315104948,5.44113307522,-0.186308487345,-0.145678926676,0.0,457.4094036592672,454.37574938432647,456.16648444840683,456.7155017714155
3.0600000000000023,0.713657590941,-1.78179475288,20.6348705802,6.02192895135,6.15960455559,0.0,1.18484794276,-2.69108542976,5.45117877181,-0.172136515274,-0.159852065776,0.0,450.4600713563657,449.2912355279175,449.3088886638305,450.42518371737003
3.1200000000000023,0.78665537217,-1.94728696976,20.9590047249,6.01170295895,6.15259119424,0.0,1.24894418374,-2.82613794852,5.35319427707,-0.177039925421,-0.178681955342,0.0,415.30140526325897,413.61746897621725,415.392181370474,414.9304764931599
3.1800000000000024,0.86417690007,-2.12217540817,21.2812555136,6.00130204033,6.14224769761,0.0,1.33602451841,-3.0042863836,5.38752135693,-0.183534524428,-0.173046966025,0.0,458.70337534774023,459.1216980071986,460.63822693929814,460.0944409465649
3.2400000000000024,0.946849895426,-2.30740561412,21.6036587126,5.99470717193,6.13207001491,0.0,1.42058805774,-3.17054794412,5.35872289739,-0.2077902411,-0.16914331784,0.0,441.0768537473023,441.3706524768015,441.84094721634017,439.80001202035413
3.3000000000000025,1.03485883136,-2.50296485546,21.9250168349,5.98487912953,6.13150925586,0.0,1.51298301988,-3.34890659209,5.35254814983,-0.19115436165,-0.204285390622,0.0,451.51047548563616,448.63435160622254,448.7792084224788,450.08821544508646
3.3600000000000025,1.12883119405,-2.71012039286,22.2482209409,5.97340455326,6.11924182986,0.0,1.62053384332,-3.55713032811,5.41948903758,-0.191458240486,-0.205031791521,0.0,475.46990067500434,475.37461597668164,474.4884184744308,474.4319986724051
3.4200000000000026,1.2290760147,-2.92920542433,22.572872426,5.96203309563,6.10744357017,0.0,1.72193418058,-3.74653765972,5.40126880059,-0.196579683328,-0.198366719475,0.0,449.14338673982155,449.64391755872725,451.90911978049337,451.4602703280818
3.4800000000000026,1.33624944213,-3.16094611298,22.8996690383,5.95817532668,6.0955359758,0.0,1.85157291928,-3.97826662622,5.49051170386,-0.166895938887,-0.198689270767,0.0,487.0983189356454,487.03943353642245,485.78018223124724,487.97093365725647
3.5400000000000027,1.44964632561,-3.40366634566,23.2228186796,5.95293694569,6.08403468925,0.0,1.92913992715,-4.11299334581,5.28152649553,-0.192065578691,-0.19268980718,0.0,386.62740433117233,387.1483335687282,388.7944749982388,386.3936654081468
3.6000000000000028,1.57016467234,-3.65828473018,23.5442132771,5.94600105863,6.07421225433,0.0,2.08892292317,-4.37460610094,5.42960083824,-0.16977196557,-0.208386555772,0.0,508.4638294442474,507.3048331830296,506.479027828261,508.05179499632277
3.660000000000003,1.69927986762,-3.92686470894,23.8689651588,5.93647979352,6.06184237416,0.0,2.21586873239,-4.57871439274,5.39439902793,-0.161959263006,-0.213764214993,0.0,454.36691023324283,453.89296960726125,453.380029701582,453.98138413453495
3.720000000000003,1.83627963959,-4.20793162034,24.191703172,5.9284408286,6.04951131193,0.0,2.35172352355,-4.79071363522,5.36242989587,-0.148916953973,-0.222764290045,0.0,458.11161415868764,457.350245919856,456.55250129038274,457.5694114864199
3.780000000000003,1.98197411099,-4.50233278423,24.513661483,5.91955083627,6.03614115477,0.0,2.50578671874,-5.02316198712,5.36799594159,-0.152734310925,-0.224928958108,0.0,472.57497474413793,472.3617651679962,472.51224395200137,472.1980352025205
3.840000000000003,2.13660377369,-4.81007397976,24.8337958449,5.91133499347,6.02616956951,0.0,2.64924107129,-5.23544249934,5.30216137278,-0.143200862753,-0.205530903492,0.0,451.16325838074636,452.68089116477597,451.2753052688562,452.0237865035516
3.900000000000003,2.29944795942,-5.12992189562,25.1479062316,5.90617272433,6.01518390504,0.0,2.77968439131,-5.42661850968,5.16774261637,-0.16472465327,-0.193965680665,0.0,429.1928005984358,430.1321912330305,430.7091186672146,428.86214238825386
3.960000000000003,2.47018657103,-5.46123481603,25.4535678444,5.89628245853,6.00546842956,0.0,2.91226244474,-5.61789109974,5.02038013214,-0.165133130621,-0.179930864072,0.0,426.82231706558485,427.98242443049395,425.19980975479564,425.1375173246208
4.020000000000002,2.64948484163,-5.80480188007,25.7517983517,5.88713205784,5.99573410425,0.0,3.06495316024,-5.83498320161,4.91964837619,-0.156724168648,-0.192482253368,0.0,444.97749009054525,443.9156148980112,444.6761406986304,445.33961627143725
4.080000000000001,2.83812724911,-6.16160241811,26.0440154622,5.88453684154,5.98985111186,0.0,3.22342579345,-6.05869051771,4.82027325894,-0.129316936458,-0.219786393687,0.0,448.13159635672486,445.86623816864955,446.48290531934305,448.6937739496474
4.14,3.03651364711,-6.5320718025,26.3305778806,5.8817426478,5.97674723994,0.0,3.39034492234,-6.2904789232,4.73082806216,-0.154955935347,-0.217605431597,0.0,452.1834955445209,452.31264517963257,453.8755036753984,451.7951856345685
4.199999999999998,3.24588986125,-6.91747911587,26.6138652656,5.87512853804,5.96380829477,0.0,3.58966986272,-6.55667760896,4.71029317244,-0.174141214667,-0.214866189413,0.0,478.7447777497634,478.91051695601044,479.56530305333735,478.08263299960703
4.259999999999997,3.4660216487,-7.3172810364,26.891820047,5.87346899488,5.95278818456,0.0,3.7487776158,-6.77041451462,4.55430874638,-0.142844416816,-0.201032112793,0.0,433.9993588647971,435.1147273588615,434.021340682525,436.61483075204285
4.319999999999996,3.69668430269,-7.73096141004,27.162525751,5.86550457242,5.94110559861,0.0,3.94062189208,-7.01938899606,4.46770851512,-0.152658821551,-0.195380423943,0.0,461.6474612339428,462.05617397562935,462.01813242063207,461.2243192893308
4.379999999999995,3.93980138813,-8.16061325349,27.4298295199,5.85695071228,5.93120863957,0.0,4.16363952925,-7.3027198998,4.44034800037,-0.145250363924,-0.211432592516,0.0,486.68532227381866,485.4462842904149,485.2262570688756,485.76315300546565
4.439999999999993,4.19453571372,-8.60520647119,27.6905607157,5.88229902359,5.91859956199,0.0,4.32858093589,-7.51655897978,4.25164955016,-0.210397059076,-0.215900345814,0.0,432.0023808902059,431.5791649809443,433.4236796678675,427.8833046615934
4.499999999999992,4.46124116424,-9.06450646602,27.9445803737,5.87020189802,5.90793838351,0.0,4.56192118243,-7.79406241055,4.21331024878,-0.203558127174,-0.233732663038,0.0,485.21861736361876,483.833263076405,484.46351404074744,484.93896460124074
4.559999999999991,4.739647469,-9.53816079662,28.1903612498,5.86435054973,5.89700144827,0.0,4.7189221365,-7.9951506039,3.97891688551,-0.232416373057,-0.254218647077,0.0,418.5269514984417,416.67737880092966,419.99889390582973,417.43942750534984
4.6199999999999894,5.02815880389,-10.0245930563,28.4231940745,5.85056927436,5.88477466481,0.0,4.89867549162,-8.22010188142,3.78075250314,-0.229025718425,-0.23632575655,0.0,433.72002320440856,435.1575156714901,433.91719834703815,434.1472313366612
4.679999999999988,5.32792818752,-10.5250486688,28.6446251898,5.8393318068,5.87117144033,0.0,5.09423548902,-8.46243690398,3.59869531321,-0.247603513918,-0.245929902605,0.0,444.8730255500248,444.0283009824349,444.5021669253186,442.9211892542885
4.739999999999987,5.64103344501,-11.0416411929,28.8578582296,5.82944514899,5.85940678112,0.0,5.34290316848,-8.75775290087,3.50665444849,-0.224355427822,-0.228147879915,0.0,480.71252185721625,482.0059025202035,480.419234667055,482.1267499155284
4.799999999999986,5.96753017994,-11.5745240595,29.0619980316,5.82116305808,5.8538351118,0.0,5.54035146995,-9.00580456346,3.29691183103,-0.250515987192,-0.260582593209,0.0,445.00168159364813,442.2802955226676,443.52767853011056,441.3185106190785
4.859999999999984,6.30667943226,-12.1231996193,29.2547932033,5.80832497611,5.83820680353,0.0,5.76515936222,-9.2839433582,3.12719649166,-0.235451483132,-0.26028705843,0.0,462.8837664897043,462.8417062756218,460.7712438256773,461.90323685667096
4.919999999999983,6.65867889176,-12.6879694783,29.4355531637,5.79487790129,5.82416061785,0.0,5.96860526637,-9.54242225148,2.89617715129,-0.2457660355,-0.247705915798,0.0,445.09266939666,446.0558807679277,443.9108427496639,443.0061252588169
4.979999999999982,7.02495675684,-13.2702804713,29.6056057854,5.7848578354,5.81403837197,0.0,6.24056827773,-9.86831084233,2.76953215843,-0.270812051049,-0.225027525553,0.0,487.930248139929,489.5691723911321,490.80902549659487,488.88753568816486
5.0399999999999805,7.40443010629,-13.8692984508,29.7621671714,5.78050414665,5.8016702362,0.0,6.40915419505,-10.0999061464,2.44841318582,-0.234213772529,-0.214504476966,0.0,418.6718898746417,419.53505457979566,417.284615987291,420.3971679414184
